O,D,Ton
78679,79409,185
78679,79460,251
78679,79524,314
78679,79701,270
78679,79719,7
78679,79968,277
78679,80004,69
78679,80020,36
78679,80109,384
78679,80264,405
78679,80332,248
78679,80833,338
78679,80838,439
78679,113707,358
78679,114425,483
78679,114430,8
78679,114489,218
78679,114588,364
78679,280907,483
78679,282361,255
78679,282575,456
78679,282586,1
78679,282587,459
78679,282599,140
78679,1000000,421
78679,1000001,388
78679,1000002,267
78679,1000003,186
78679,1000004,75
78679,1000005,442
78679,1000007,103
78679,1000008,449
78679,1000009,484
78679,1000010,343
78679,1000011,299
78679,1000012,394
78679,1000013,92
78679,1000014,461
78679,1000015,90
78679,1000016,239
78679,1000017,121
78679,1000018,216
78679,1000019,470
78679,1000020,545
78679,1000021,494
78679,1000022,21
78679,1000023,236
78679,1000024,124
78679,1000025,369
78679,1000026,390
78679,1000027,61
78679,1000028,307
78679,1000029,198
78679,1000030,403
78679,1000031,271
78679,1000032,279
78679,1000033,514
78679,1000034,377
78679,1000035,400
78679,1000036,312
78679,1000037,13
78679,1000038,138
78679,1000039,493
78679,1000040,532
78679,1000041,215
78679,1000042,400
78679,1000043,102
78679,1000044,481
78679,1000045,462
78679,1000046,501
78679,1000047,386
78679,1000048,72
78679,2146236900,389
78679,2146237252,423
78679,2146237358,11
78679,2146237363,264
78679,2146237366,161
78679,2146237373,513
78679,2146237375,57
78679,2146237805,452
78679,2146237822,199
78679,2146237837,228
78679,2146237900,97
78679,2146237901,207
78679,2146237902,499
78679,2146237904,132
78679,2146237906,345
78679,2146237907,184
78679,2146237908,63
78679,2146237909,337
78679,2146237910,219
78679,2146237911,473
78679,2146237912,237
78679,2146237913,416
78679,2146237915,495
78679,2146237917,476
78679,2146237920,133
78679,2146237921,396
78679,2146237928,341
78679,2146237929,265
78679,2146237930,3
78679,2146237931,95
78679,2146237932,214
78692,73510,482
78692,73751,224
78692,73760,190
78692,73816,131
78692,73876,153
78692,73972,165
78692,74055,475
78692,74232,482
78692,74451,262
78692,74521,108
78692,74723,60
78692,74984,150
78692,75006,379
78692,75064,206
78692,75131,274
78692,75279,365
78692,75318,455
78692,75467,486
78692,75533,36
78692,75579,221
78692,75627,116
78692,75631,122
78692,75634,397
78692,75659,506
78692,75766,202
78692,75778,136
78692,75794,107
78692,75880,296
78692,75937,331
78692,75961,115
78692,76069,304
78692,76072,207
78692,76108,423
78692,76138,344
78692,76144,234
78692,76153,128
78692,76187,172
78692,76243,324
78692,76300,215
78692,76316,18
78692,76354,239
78692,76442,438
78692,76462,252
78692,76513,201
78692,76541,298
78692,76550,513
78692,76554,181
78692,76573,228
78692,76579,377
78692,76599,302
78692,76604,359
78692,76634,134
78692,76655,312
78692,76673,15
78692,76712,340
78692,76727,224
78692,76732,312
78692,76735,253
78692,76759,149
78692,76801,166
78692,76812,547
78692,76819,430
78692,76824,275
78692,76840,384
78692,76844,131
78692,76851,386
78692,76862,294
78692,76921,40
78692,76949,158
78692,76963,447
78692,77007,549
78692,77022,235
78692,77039,54
78692,77056,101
78692,77076,246
78692,77104,384
78692,77108,460
78692,77110,114
78692,77142,42
78692,77166,376
78692,77174,214
78692,77182,505
78692,77189,433
78692,77223,434
78692,77227,108
78692,77250,476
78692,77295,457
78692,77303,349
78692,77317,92
78692,77342,386
78692,77377,248
78692,77387,43
78692,77398,389
78692,77406,467
78692,77433,180
78692,77434,276
78692,77450,431
78692,77469,69
78692,77481,77
78692,77485,221
78692,77489,446
78692,77511,426
78692,77520,99
78692,77546,320
78692,77559,63
78692,77561,227
78692,77577,97
78692,77604,53
78692,77614,502
78692,77624,80
78692,77639,409
78692,77669,123
78692,77678,123
78692,77688,362
78692,77692,307
78692,77700,362
78692,77738,413
78692,77742,41
78692,77800,80
78692,77809,107
78692,77815,484
78692,77818,3
78692,77820,285
78692,77870,85
78692,77871,32
78692,77872,477
78692,77877,7
78692,77883,452
78692,77887,378
78692,77897,266
78692,77910,18
78692,77931,525
78692,77987,47
78692,77989,269
78692,78066,4
78692,78070,493
78692,78098,457
78692,78144,480
78692,78187,456
78692,78204,114
78692,78205,3
78692,78207,103
78692,78212,284
78692,78231,369
78692,78233,366
78692,78242,312
78692,78249,442
78692,78278,81
78692,78289,354
78692,78300,253
78692,78344,520
78692,78360,78
78692,78388,530
78692,78425,534
78692,78461,207
78692,78467,309
78692,78478,511
78692,78487,70
78692,78510,313
78692,78579,40
78692,78679,305
78692,78692,502
78692,78703,201
78692,78726,494
78692,78771,376
78692,78903,324
78692,78929,152
78692,78974,290
78692,79022,256
78692,79047,111
78692,79049,104
78692,79060,85
78692,79066,236
78692,79079,207
78692,79126,531
78692,79169,1
78692,79188,293
78692,79203,175
78692,79208,326
78692,79320,482
78692,79358,400
78692,79409,199
78692,79460,453
78692,79524,561
78692,79701,271
78692,79719,335
78692,79968,301
78692,80004,237
78692,80020,264
78692,80109,492
78692,80264,412
78692,80332,100
78692,80833,251
78692,80838,519
78692,113707,125
78692,114425,125
78692,114430,475
78692,114489,297
78692,114588,556
78692,280907,133
78692,282361,478
78692,282575,90
78692,282586,207
78692,282587,50
78692,282599,506
78692,1000000,113
78692,1000001,384
78692,1000002,314
78692,1000003,211
78692,1000004,159
78692,1000005,321
78692,1000007,135
78692,1000008,373
78692,1000009,169
78692,1000010,198
78692,1000011,76
78692,1000012,406
78692,1000013,441
78692,1000014,135
78692,1000015,603
78692,1000016,368
78692,1000017,203
78692,1000018,10
78692,1000019,247
78692,1000020,18
78692,1000021,516
78692,1000022,454
78692,1000023,347
78692,1000024,393
78692,1000025,276
78692,1000026,69
78692,1000027,207
78692,1000028,178
78692,1000029,165
78692,1000030,360
78692,1000031,276
78692,1000032,121
78692,1000033,158
78692,1000034,243
78692,1000035,487
78692,1000036,543
78692,1000037,39
78692,1000038,249
78692,1000039,117
78692,1000040,463
78692,1000041,326
78692,1000042,298
78692,1000043,359
78692,1000044,235
78692,1000045,286
78692,1000046,231
78692,1000047,218
78692,1000048,2
78692,2146236900,217
78692,2146237252,494
78692,2146237358,323
78692,2146237363,156
78692,2146237366,454
78692,2146237373,297
78692,2146237375,407
78692,2146237805,322
78692,2146237822,385
78692,2146237837,487
78692,2146237900,248
78692,2146237901,6
78692,2146237902,416
78692,2146237904,95
78692,2146237906,405
78692,2146237907,186
78692,2146237908,415
78692,2146237909,490
78692,2146237910,587
78692,2146237911,527
78692,2146237912,465
78692,2146237913,384
78692,2146237915,360
78692,2146237917,421
78692,2146237920,40
78692,2146237921,438
78692,2146237928,552
78692,2146237929,464
78692,2146237930,252
78692,2146237931,69
78692,2146237932,164
78703,73510,503
78703,73751,379
78703,73760,12
78703,73816,339
78703,73876,102
78703,73972,105
78703,74055,130
78703,74232,251
78703,74451,290
78703,74521,3
78703,74723,226
78703,74984,56
78703,75006,544
78703,75064,123
78703,75131,505
78703,75279,238
78703,75318,394
78703,75467,387
78703,75533,360
78703,75579,436
78703,75627,48
78703,75631,336
78703,75634,363
78703,75659,72
78703,75766,25
78703,75778,109
78703,75794,154
78703,75880,371
78703,75937,422
78703,75961,163
78703,76069,135
78703,76072,118
78703,76108,64
78703,76138,332
78703,76144,73
78703,76153,382
78703,76187,412
78703,76243,206
78703,76300,331
78703,76316,186
78703,76354,120
78703,76442,396
78703,76462,372
78703,76513,109
78703,76541,361
78703,76550,384
78703,76554,132
78703,76573,44
78703,76579,576
78703,76599,376
78703,76604,533
78703,76634,433
78703,76655,274
78703,76673,39
78703,76712,544
78703,76727,519
78703,76732,72
78703,76735,56
78703,76759,183
78703,76801,55
78703,76812,513
78703,76819,496
78703,76824,166
78703,76840,169
78703,76844,376
78703,76851,148
78703,76862,404
78703,76921,46
78703,76949,448
78703,76963,35
78703,77007,16
78703,77022,75
78703,77039,215
78703,77056,303
78703,77076,526
78703,77104,57
78703,77108,186
78703,77110,237
78703,77142,355
78703,77166,86
78703,77174,33
78703,77182,141
78703,77189,493
78703,77223,149
78703,77227,218
78703,77250,422
78703,77295,41
78703,77303,491
78703,77317,156
78703,77342,325
78703,77377,417
78703,77387,516
78703,77398,66
78703,77406,182
78703,77433,194
78703,77434,483
78703,77450,399
78703,77469,383
78703,77481,157
78703,77485,118
78703,77489,87
78703,77511,406
78703,77520,257
78703,77546,406
78703,77559,295
78703,77561,286
78703,77577,244
78703,77604,191
78703,77614,459
78703,77624,436
78703,77639,492
78703,77669,183
78703,77678,538
78703,77688,56
78703,77692,285
78703,77700,241
78703,77738,110
78703,77742,199
78703,77809,267
78703,77815,351
78703,77818,353
78703,77820,165
78703,77870,175
78703,77871,294
78703,77872,297
78703,77877,125
78703,77883,241
78703,77887,409
78703,77897,239
78703,77910,473
78703,77930,151
78703,77931,227
78703,77987,26
78703,77989,393
78703,78066,19
78703,78070,217
78703,78098,81
78703,78144,320
78703,78187,477
78703,78204,209
78703,78205,430
78703,78207,201
78703,78212,208
78703,78231,90
78703,78233,47
78703,78242,443
78703,78249,68
78703,78278,76
78703,78289,186
78703,78300,283
78703,78344,103
78703,78360,373
78703,78388,256
78703,78425,456
78703,78461,36
78703,78467,78
78703,78478,315
78703,78487,54
78703,78510,576
78703,78579,407
78703,78679,266
78703,78692,229
78703,78703,61
78703,78726,560
78703,78771,306
78703,78903,420
78703,78929,192
78703,78974,155
78703,79022,495
78703,79047,252
78703,79049,326
78703,79060,158
78703,79066,224
78703,79079,40
78703,79126,217
78703,79169,415
78703,79188,235
78703,79203,398
78703,79208,206
78703,79320,119
78703,79358,416
78703,79409,478
78703,79460,449
78703,79524,151
78703,79701,403
78703,79719,459
78703,79968,189
78703,80004,79
78703,80020,501
78703,80109,469
78703,80264,232
78703,80332,103
78703,80833,312
78703,80838,256
78703,113707,385
78703,114425,320
78703,114430,207
78703,114489,528
78703,114588,42
78703,280907,197
78703,282361,539
78703,282575,265
78703,282586,417
78703,282587,143
78703,282599,341
78703,1000000,272
78703,1000001,366
78703,1000002,394
78703,1000003,378
78703,1000004,38
78703,1000005,316
78703,1000007,308
78703,1000008,112
78703,1000009,133
78703,1000010,542
78703,1000011,576
78703,1000012,249
78703,1000013,552
78703,1000014,135
78703,1000015,153
78703,1000016,303
78703,1000017,15
78703,1000018,45
78703,1000019,521
78703,1000020,461
78703,1000021,146
78703,1000022,235
78703,1000023,393
78703,1000024,526
78703,1000025,4
78703,1000026,238
78703,1000027,424
78703,1000028,371
78703,1000029,284
78703,1000030,503
78703,1000031,387
78703,1000032,333
78703,1000033,464
78703,1000034,14
78703,1000035,449
78703,1000036,480
78703,1000037,111
78703,1000038,10
78703,1000039,247
78703,1000040,421
78703,1000041,437
78703,1000042,375
78703,1000043,344
78703,1000044,381
78703,1000045,383
78703,1000046,353
78703,1000047,475
78703,1000048,322
78703,2146236900,31
78703,2146237252,355
78703,2146237358,26
78703,2146237363,234
78703,2146237366,509
78703,2146237373,273
78703,2146237375,176
78703,2146237805,528
78703,2146237822,181
78703,2146237837,276
78703,2146237900,530
78703,2146237901,422
78703,2146237902,157
78703,2146237904,156
78703,2146237906,255
78703,2146237907,164
78703,2146237908,61
78703,2146237909,58
78703,2146237910,133
78703,2146237911,101
78703,2146237912,412
78703,2146237913,311
78703,2146237915,384
78703,2146237917,351
78703,2146237920,175
78703,2146237921,96
78703,2146237928,196
78703,2146237929,345
78703,2146237930,333
78703,2146237931,354
78703,2146237932,41
78726,73510,97
78726,73751,385
78726,73760,200
78726,73816,394
78726,73876,324
78726,73972,157
78726,74055,311
78726,74232,39
78726,74451,530
78726,74521,256
78726,74723,277
78726,74984,423
78726,75006,176
78726,75064,462
78726,75131,13
78726,75279,461
78726,75318,196
78726,75467,14
78726,75533,307
78726,75579,190
78726,75627,361
78726,75631,282
78726,75634,469
78726,75659,141
78726,75766,67
78726,75778,225
78726,75794,23
78726,75880,400
78726,75937,488
78726,75961,406
78726,76069,88
78726,76072,519
78726,76108,440
78726,76138,433
78726,76144,95
78726,76153,295
78726,76187,97
78726,76243,377
78726,76300,387
78726,76316,428
78726,76354,344
78726,76442,406
78726,76462,448
78726,76513,155
78726,76541,198
78726,76550,344
78726,76554,275
78726,76573,588
78726,76579,150
78726,76599,59
78726,76604,122
78726,76634,92
78726,76655,238
78726,76673,17
78726,76712,158
78726,76727,515
78726,76732,95
78726,76735,377
78726,76759,148
78726,76801,526
78726,76812,519
78726,76819,506
78726,76824,111
78726,76840,535
78726,76844,169
78726,76851,494
78726,76862,520
78726,76921,89
78726,76949,534
78726,76963,65
78726,77007,83
78726,77022,530
78726,77039,303
78726,77056,161
78726,77076,522
78726,77104,280
78726,77108,210
78726,77110,96
78726,77142,311
78726,77166,202
78726,77174,495
78726,77182,448
78726,77189,461
78726,77223,353
78726,77227,380
78726,77250,164
78726,77295,483
78726,77303,271
78726,77317,167
78726,77342,315
78726,77377,238
78726,77387,154
78726,77398,416
78726,77406,538
78726,77433,380
78726,77434,497
78726,77450,226
78726,77469,331
78726,77481,519
78726,77485,326
78726,77489,272
78726,77511,380
78726,77520,9
78726,77546,14
78726,77559,123
78726,77561,348
78726,77577,103
78726,77604,108
78726,77614,71
78726,77624,9
78726,77639,443
78726,77669,427
78726,77678,407
78726,77688,119
78726,77692,5
78726,77700,511
78726,77738,307
78726,77742,351
78726,77800,305
78726,77809,501
78726,77815,296
78726,77818,99
78726,77820,483
78726,77870,237
78726,77871,438
78726,77872,276
78726,77877,110
78726,77883,8
78726,77887,111
78726,77897,496
78726,77910,473
78726,77930,53
78726,77931,523
78726,77987,258
78726,77989,522
78726,78066,527
78726,78070,133
78726,78098,270
78726,78144,117
78726,78187,282
78726,78204,159
78726,78205,137
78726,78207,37
78726,78212,442
78726,78231,67
78726,78233,155
78726,78242,136
78726,78249,408
78726,78278,176
78726,78289,265
78726,78300,176
78726,78344,111
78726,78360,298
78726,78388,72
78726,78425,417
78726,78461,386
78726,78467,553
78726,78478,301
78726,78487,524
78726,78510,429
78726,78579,424
78726,78679,198
78726,78692,438
78726,78703,568
78726,78726,73
78726,78771,176
78726,78903,437
78726,78929,66
78726,78974,103
78726,79022,538
78726,79047,558
78726,79049,420
78726,79060,54
78726,79066,400
78726,79079,77
78726,79126,237
78726,79169,291
78726,79188,433
78726,79203,452
78726,79208,459
78726,79320,15
78726,79358,329
78726,79409,335
78726,79460,152
78726,79524,1
78726,79701,472
78726,79719,3
78726,79968,414
78726,80004,138
78726,80020,525
78726,80109,37
78726,80264,402
78726,80332,41
78726,80833,463
78726,80838,483
78726,113707,85
78726,114425,455
78726,114430,85
78726,114489,368
78726,114588,454
78726,280907,116
78726,282361,384
78726,282575,88
78726,282586,127
78726,282587,119
78726,282599,470
78726,1000000,181
78726,1000001,503
78726,1000002,267
78726,1000003,241
78726,1000004,268
78726,1000005,560
78726,1000007,431
78726,1000008,492
78726,1000009,76
78726,1000010,284
78726,1000011,497
78726,1000012,299
78726,1000013,303
78726,1000014,68
78726,1000015,176
78726,1000016,240
78726,1000017,199
78726,1000018,378
78726,1000019,3
78726,1000020,173
78726,1000021,319
78726,1000022,295
78726,1000023,396
78726,1000024,112
78726,1000025,332
78726,1000026,236
78726,1000027,455
78726,1000028,197
78726,1000029,230
78726,1000030,46
78726,1000031,327
78726,1000032,477
78726,1000033,392
78726,1000034,266
78726,1000035,133
78726,1000036,41
78726,1000037,117
78726,1000038,516
78726,1000039,351
78726,1000040,429
78726,1000041,3
78726,1000042,325
78726,1000043,121
78726,1000044,44
78726,1000045,131
78726,1000046,474
78726,1000047,88
78726,1000048,32
78726,2146236900,53
78726,2146237252,489
78726,2146237358,136
78726,2146237363,335
78726,2146237366,97
78726,2146237373,320
78726,2146237375,476
78726,2146237805,16
78726,2146237822,185
78726,2146237837,240
78726,2146237900,474
78726,2146237901,142
78726,2146237902,219
78726,2146237904,49
78726,2146237906,440
78726,2146237907,352
78726,2146237908,358
78726,2146237909,193
78726,2146237910,356
78726,2146237911,46
78726,2146237912,524
78726,2146237913,345
78726,2146237915,372
78726,2146237917,83
78726,2146237920,116
78726,2146237921,329
78726,2146237928,289
78726,2146237929,165
78726,2146237930,302
78726,2146237931,134
78726,2146237932,272
78771,73510,305
78771,73751,253
78771,73760,553
78771,73816,199
78771,73876,57
78771,73972,405
78771,74055,24
78771,74232,458
78771,74451,511
78771,74521,88
78771,74723,12
78771,74984,335
78771,75006,149
78771,75064,78
78771,75131,224
78771,75279,199
78771,75318,159
78771,75467,516
78771,75533,433
78771,75579,240
78771,75627,122
78771,75631,195
78771,75634,480
78771,75659,330
78771,75766,353
78771,75778,26
78771,75794,516
78771,75880,527
78771,75937,45
78771,75961,233
78771,76069,505
78771,76072,138
78771,76108,244
78771,76138,529
78771,76144,44
78771,76153,329
78771,76187,269
78771,76243,141
78771,76300,42
78771,76316,244
78771,76354,144
78771,76442,502
78771,76462,560
78771,76513,441
78771,76541,62
78771,76550,175
78771,76554,187
78771,76573,44
78771,76579,91
78771,76599,382
78771,76604,62
78771,76634,484
78771,76655,423
78771,76673,5
78771,76712,309
78771,76727,219
78771,76732,155
78771,76735,27
78771,76759,260
78771,76801,22
78771,76812,196
78771,76819,192
